2026/08/30 07:24:05.058, 2567 MHz, 53, 15.31 W, 0 %
2026/08/30 07:24:10.066, 2567 MHz, 53, 15.65 W, 0 %
2026/08/30 07:24:15.067, 2541 MHz, 58, 35.39 W, 95 %
2026/08/30 07:24:20.068, 2522 MHz, 63, 43.21 W, 94 %
2026/08/30 07:24:25.069, 2541 MHz, 59, 35.67 W, 94 %
2026/08/30 07:24:30.070, 2541 MHz, 60, 37.19 W, 93 %
2026/08/30 07:24:35.071, 2541 MHz, 61, 36.03 W, 94 %
2026/08/30 07:24:40.072, 2541 MHz, 62, 36.35 W, 94 %
2026/08/30 07:24:45.072, 2522 MHz, 63, 47.08 W, 95 %
2026/08/30 07:24:50.072, 2541 MHz, 63, 36.90 W, 94 %
2026/08/30 07:24:55.074, 2522 MHz, 64, 36.86 W, 94 %
2026/08/30 07:25:00.075, 2509 MHz, 68, 47.21 W, 92 %
2026/08/30 07:25:05.076, 2522 MHz, 64, 37.20 W, 94 %
2026/08/30 07:25:10.077, 2522 MHz, 65, 37.75 W, 95 %
2026/08/30 07:25:15.077, 2522 MHz, 65, 37.22 W, 95 %
2026/08/30 07:25:20.078, 2522 MHz, 66, 37.36 W, 94 %
2026/08/30 07:25:25.079, 2502 MHz, 70, 64.77 W, 96 %
2026/08/30 07:25:30.080, 2522 MHz, 66, 37.68 W, 94 %
2026/08/30 07:25:35.081, 2522 MHz, 67, 37.63 W, 95 %
2026/08/30 07:25:40.082, 2522 MHz, 67, 37.72 W, 94 %
2026/08/30 07:25:45.083, 2522 MHz, 67, 37.83 W, 94 %
2026/08/30 07:25:50.083, 2522 MHz, 68, 47.03 W, 94 %
2026/08/30 07:25:55.084, 2522 MHz, 71, 43.74 W, 94 %
2026/08/30 07:26:00.085, 2489 MHz, 74, 66.25 W, 96 %
2026/08/30 07:26:05.086, 2522 MHz, 69, 38.13 W, 94 %
2026/08/30 07:26:10.087, 2489 MHz, 74, 65.42 W, 96 %
2026/08/30 07:26:15.088, 2489 MHz, 74, 66.52 W, 96 %
2026/08/30 07:26:20.089, 2522 MHz, 70, 38.45 W, 94 %
2026/08/30 07:26:25.090, 2489 MHz, 76, 67.09 W, 96 %
2026/08/30 07:26:30.090, 2522 MHz, 71, 38.62 W, 95 %
2026/08/30 07:26:35.091, 2489 MHz, 75, 51.10 W, 94 %
2026/08/30 07:26:40.091, 2489 MHz, 76, 66.94 W, 96 %
2026/08/30 07:26:45.092, 2522 MHz, 72, 39.03 W, 94 %
2026/08/30 07:26:50.093, 2489 MHz, 76, 67.11 W, 96 %
2026/08/30 07:26:55.094, 2502 MHz, 73, 57.20 W, 96 %
2026/08/30 07:27:00.094, 2522 MHz, 72, 38.90 W, 94 %
2026/08/30 07:27:05.096, 2489 MHz, 77, 67.59 W, 96 %
2026/08/30 07:27:10.097, 2502 MHz, 72, 39.23 W, 94 %
2026/08/30 07:27:15.098, 2489 MHz, 77, 66.72 W, 96 %
2026/08/30 07:27:20.098, 2489 MHz, 77, 67.76 W, 96 %
2026/08/30 07:27:25.099, 2502 MHz, 73, 39.10 W, 94 %
2026/08/30 07:27:30.100, 2489 MHz, 78, 67.43 W, 95 %
2026/08/30 07:27:35.100, 2496 MHz, 74, 59.20 W, 96 %
2026/08/30 07:27:40.101, 2502 MHz, 73, 39.13 W, 94 %
2026/08/30 07:27:45.102, 2489 MHz, 77, 68.00 W, 95 %
2026/08/30 07:27:50.103, 2502 MHz, 74, 39.83 W, 94 %
2026/08/30 07:27:55.105, 2489 MHz, 79, 67.32 W, 96 %
2026/08/30 07:28:00.105, 2489 MHz, 75, 64.01 W, 96 %
2026/08/30 07:28:05.106, 2502 MHz, 77, 45.35 W, 95 %
2026/08/30 07:28:10.107, 2489 MHz, 78, 67.93 W, 96 %
2026/08/30 07:28:15.107, 2502 MHz, 74, 39.41 W, 94 %
2026/08/30 07:28:20.108, 2489 MHz, 78, 67.29 W, 96 %
2026/08/30 07:28:25.109, 2489 MHz, 76, 65.23 W, 96 %
2026/08/30 07:28:30.110, 2502 MHz, 74, 39.43 W, 94 %
2026/08/30 07:28:35.110, 2489 MHz, 79, 68.37 W, 96 %
2026/08/30 07:28:40.111, 2502 MHz, 74, 40.11 W, 94 %
2026/08/30 07:28:45.112, 2489 MHz, 78, 52.96 W, 49 %
2026/08/30 07:28:50.112, 2489 MHz, 80, 68.76 W, 96 %
2026/08/30 07:28:55.113, 2483 MHz, 80, 68.82 W, 96 %
2026/08/30 07:29:00.114, 2470 MHz, 81, 69.71 W, 96 %
2026/08/30 07:29:05.114, 2463 MHz, 81, 69.58 W, 96 %
2026/08/30 07:29:10.115, 2502 MHz, 76, 40.14 W, 95 %
2026/08/30 07:29:15.116, 2476 MHz, 81, 68.18 W, 96 %
2026/08/30 07:29:20.116, 2476 MHz, 80, 68.29 W, 96 %
2026/08/30 07:29:25.117, 2470 MHz, 81, 69.65 W, 95 %
2026/08/30 07:29:30.118, 2470 MHz, 82, 69.37 W, 96 %
2026/08/30 07:29:35.119, 2463 MHz, 81, 70.21 W, 96 %
2026/08/30 07:29:40.120, 2502 MHz, 77, 40.81 W, 94 %
2026/08/30 07:29:45.121, 2476 MHz, 82, 67.81 W, 96 %
2026/08/30 07:29:50.121, 2463 MHz, 82, 68.59 W, 96 %
2026/08/30 07:29:55.123, 2463 MHz, 83, 69.74 W, 96 %
2026/08/30 07:30:00.124, 2463 MHz, 82, 70.18 W, 96 %
2026/08/30 07:30:05.125, 2463 MHz, 83, 70.08 W, 96 %
2026/08/30 07:30:10.126, 2502 MHz, 77, 41.08 W, 94 %
2026/08/30 07:30:15.126, 2489 MHz, 80, 57.86 W, 96 %
2026/08/30 07:30:20.127, 2463 MHz, 83, 69.47 W, 95 %
2026/08/30 07:30:25.128, 2463 MHz, 82, 69.48 W, 96 %
2026/08/30 07:30:30.129, 2463 MHz, 84, 70.67 W, 95 %
2026/08/30 07:30:35.130, 2463 MHz, 83, 70.65 W, 96 %
2026/08/30 07:30:40.131, 2502 MHz, 78, 40.85 W, 94 %
2026/08/30 07:30:45.132, 2463 MHz, 83, 68.49 W, 96 %
2026/08/30 07:30:50.133, 2463 MHz, 84, 69.77 W, 96 %
2026/08/30 07:30:55.133, 2463 MHz, 82, 69.44 W, 96 %
2026/08/30 07:31:00.134, 2463 MHz, 84, 71.03 W, 96 %
2026/08/30 07:31:05.135, 2463 MHz, 84, 70.47 W, 96 %
2026/08/30 07:31:10.136, 2502 MHz, 78, 41.17 W, 94 %
2026/08/30 07:31:15.137, 2463 MHz, 82, 68.55 W, 96 %
2026/08/30 07:31:20.138, 2463 MHz, 84, 70.24 W, 96 %
2026/08/30 07:31:25.138, 2463 MHz, 85, 70.81 W, 96 %
2026/08/30 07:31:30.139, 2463 MHz, 84, 70.34 W, 96 %
2026/08/30 07:31:35.140, 2502 MHz, 80, 61.64 W, 96 %
2026/08/30 07:31:40.141, 2502 MHz, 79, 41.37 W, 95 %
2026/08/30 07:31:45.142, 2463 MHz, 84, 69.18 W, 96 %
2026/08/30 07:31:50.143, 2463 MHz, 82, 69.77 W, 96 %
2026/08/30 07:31:55.143, 2463 MHz, 83, 60.31 W, 96 %
2026/08/30 07:32:00.144, 2457 MHz, 84, 70.67 W, 96 %
2026/08/30 07:32:05.146, 2502 MHz, 80, 54.77 W, 95 %
2026/08/30 07:32:10.146, 2502 MHz, 79, 41.32 W, 94 %
2026/08/30 07:32:15.146, 2463 MHz, 81, 68.98 W, 96 %
2026/08/30 07:32:20.147, 2457 MHz, 84, 70.81 W, 96 %
2026/08/30 07:32:25.148, 2463 MHz, 84, 70.47 W, 96 %
2026/08/30 07:32:30.149, 2463 MHz, 82, 70.94 W, 96 %
2026/08/30 07:32:35.150, 2502 MHz, 80, 42.36 W, 95 %
2026/08/30 07:32:40.151, 2502 MHz, 79, 41.48 W, 94 %
2026/08/30 07:32:45.152, 2463 MHz, 85, 69.49 W, 96 %
